id,vessel_id,t,lon,lat,heading,course,speed
9265502,5b354bb4aa983f99d965725d47e158222b613f0c694866d99abc05aa96774164,04/08/2019 07:39,23.598,37.94246,,159.2,1.9
9265503,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:39,23.61592,37.91281,185,185.7,23.9
9265504,5147e5cdc9778089d8434f0a53cfb973413645f4ce59a6f4bd95decd646fa61e,04/08/2019 07:39,23.57274,37.96034,181,303.4,0
9265505,3445b031e5caed8a7082aa0ac1247e05ac6c4144478b6056044312345d9cf115,04/08/2019 07:39,23.551,37.95461,278,0,0
9265506,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:39,23.60312,37.83558,182,181,13.8
9265507,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:39,23.6208,37.9373,241,241,15.2
9265508,7cf261eadf9d0639409701af2f58b83e3834a1ca48da02ba4b44ceca7cd8e137,04/08/2019 07:39,23.40586,37.95517,,246.7,7.1
9265509,8406aa01dbd09a832e2a9825f28f900e03c718f86c16650ef69afec1d795cdca,04/08/2019 07:39,23.59703,37.94762,,349.3,4.5
9265510,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:39,23.61428,37.93435,43,43,6.2
9265511,3042352ae7ede1074c7c930979948a536bb7179fd00c2c4f9b2246f6e223dade,04/08/2019 07:39,23.53055,37.96573,,204.3,0
9265512,da8ce411f6eb032f235332e1ece0dc61e8022bf8e18cebc06de9879e97f1f8c2,04/08/2019 07:39,23.55196,38.03588,,34.9,0
9265513,3153ae7391c9841540b3672e610e747942a8d0d30b787572b653f2148577f6be,04/08/2019 07:39,23.5437,37.95037,,,0
9265514,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:39,23.62341,37.82857,172,176,31
9265515,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:39,23.61515,37.9366,,71.9,31.7
9265516,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:39,23.68048,37.9312,64,158.2,0
9265517,ea73c8c2326400a107364cacb33e2984e289b2be6f396fb918e368e31a0e7d52,04/08/2019 07:39,23.59895,37.95177,,195.4,8.6
9265518,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:39,23.64121,37.9448,,,0
9265519,c2fdc46613a781f229895e2a8591fba33194aede439531587506fcb2052f9d25,04/08/2019 07:39,23.52592,37.96295,,206.4,0
9265520,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:39,23.61981,37.91722,180,183,24.5
9265521,9a07029a6294dcf984fba483879732a7b9cc864ef7cd70003c0f7befb8a1252d,04/08/2019 07:39,23.56749,37.96012,,0,0
9265522,e21ce5e3044c8884528db8e831bd2cb62e834d51d204868183f06a6971dbb3b9,04/08/2019 07:39,23.53843,37.95979,,276.6,7.3
9265523,1841939d3a9fa48ffc57e7c0ed2071d07cd51fe96e08dec2c306a2ac5a86a2c4,04/08/2019 07:39,23.52958,37.96513,,0,0
9265524,65524e5746173a6a113466d14566ef5ff98d7a39b1d5acdc2578485cffaabd59,04/08/2019 07:39,23.68387,37.92861,23,215.2,0
9265525,b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,04/08/2019 07:39,23.57069,37.93007,,215,7.4
9265526,233e40fcef6e1d9247de2366e84ea2485434313798db9a64fd56aa77a8958365,04/08/2019 07:39,23.60388,37.91693,23,27,3.8
9265528,09a5f8d46a5c205eda52ec3231f6be2033fa20050635b8720947fd2818d7c21e,04/08/2019 07:39,23.55234,37.95295,272,322.2,0
9265529,0fbcddbefd2725f12daf4156a7ee8392ce6f5ad1283a26ef7313664334a7f074,04/08/2019 07:39,23.59896,37.95635,35,72.1,0
9265531,f14b2881f278eb54fc1ffdfce14734d4905faad2090fa8169d9fe49f651b527c,04/08/2019 07:39,23.53011,37.96547,,0,0
9265532,4299f903ee81fb4399b3df39ba4212cd43d382abe37feabfaf8995edab1677d9,04/08/2019 07:39,23.52462,38.03052,4,187.9,0.1
9265533,baf28036cf604ca60971481a836408196e1abf077c7b9dc04d0221cdcb41369e,04/08/2019 07:39,23.54443,37.95955,,78.3,8
9265535,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:39,23.61978,37.91699,180,184,24.5
9265536,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:39,23.61585,37.93675,,75.3,31.5
9265538,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:39,23.61583,37.91215,185,185.7,23.9
9265539,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:39,23.62348,37.828,171,174.5,31.1
9265540,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:39,23.61438,37.93443,45,45,6.3
9265541,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:39,23.62833,37.89483,338,335,19.3
9265545,490201f75b5ddc3766b08b79c84ff3ff6f3737c31a890615ec8b11ed750b7b79,04/08/2019 07:39,23.64142,37.94448,,,0
9265546,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:39,23.62038,37.93712,239,241,15.4
9265548,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:39,23.64121,37.9448,,227.3,0
9265549,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:39,23.61976,37.91677,180,184,24.5
9265550,f4338c3a901352bab6897ca05bd205d54e7a5c37e27eee46b600627ad1302eff,04/08/2019 07:39,23.54388,37.88713,323,314.4,3
9265551,0caad7fdcee927f8794a0619eb7c52f7b47755c424d1a8abbf9537e22d35af19,04/08/2019 07:39,23.56806,37.91122,,192.5,9.6
9265552,a36bd40277c27438221c6a034cc989ff2b179b41c126f0c555e466e1d96dda71,04/08/2019 07:39,23.55697,37.91315,,337.6,0
9265553,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:39,23.6235,37.82785,171,174.3,31.1
9265554,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:39,23.61622,37.93683,,75.8,31.7
9265556,f6bc7f1c524e9ddb5ebee6ea1012f54502556638891b604dcd17ee19cf4e2b4f,04/08/2019 07:39,23.6268,37.84988,175,173,16.3
9265557,bac263db165c5cef0003ad51e8d9161990f7c2e9f9fab89feb46289f58a35b0d,04/08/2019 07:39,23.60367,37.92916,348,348.1,5.9
9265558,5b53cea1893df61389767637884d1188ca8a9da7ebce5b70254cf8e8fa1f7bdc,04/08/2019 07:39,23.5969,37.94795,359,352.2,4.4
9265560,af8ab01cfe8ab02333ec5f7689f6711501246324b7d5d7fcf4e0391192860e2b,04/08/2019 07:39,23.64877,37.93326,137,,0
9265562,40e17976df71c882d804a8bdd16af62ba28b3ae60fcb482dde89122e5059d0be,04/08/2019 07:39,23.52384,37.85058,313,250.7,0.2
9265564,9853c62eb450dee1bf42639a61e714abcb743428820cf743ce59e4a058c4a842,04/08/2019 07:39,23.62641,37.93784,,288.3,0.3
9265565,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:39,23.61972,37.91642,180,184,24.6
9265566,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:39,23.62354,37.82757,170,173.8,31.1
9265567,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:39,23.61658,37.93692,,74.6,31.9
9265568,8406aa01dbd09a832e2a9825f28f900e03c718f86c16650ef69afec1d795cdca,04/08/2019 07:39,23.59698,37.9478,,352.7,4.2
9265569,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:39,23.6031,37.835,182,181,13.8
9265570,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:39,23.64121,37.94479,,,0
9265573,3042352ae7ede1074c7c930979948a536bb7179fd00c2c4f9b2246f6e223dade,04/08/2019 07:39,23.53056,37.96573,,204.3,0
9265574,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:39,23.6197,37.91631,180,184,24.6
9265576,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:39,23.61693,37.937,,73.3,31.9
9265577,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:39,23.68049,37.9312,64,158.2,0
9265578,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:39,23.62893,37.82567,178,175.5,17
9265579,b29365d8f699f396417d81526e49bcb66fa531ca447041e2d2f5034dbeac4c2f,04/08/2019 07:39,23.70266,37.9134,,,0
9265580,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:39,23.62361,37.82714,170,173.1,31.1
9265581,c2fdc46613a781f229895e2a8591fba33194aede439531587506fcb2052f9d25,04/08/2019 07:39,23.52591,37.96295,,202.9,0
9265582,3445b031e5caed8a7082aa0ac1247e05ac6c4144478b6056044312345d9cf115,04/08/2019 07:39,23.551,37.95461,278,0,0
9265583,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:39,23.628,37.89533,338,336,19.3
9265584,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:39,23.6146,37.9346,47,48,6.5
9265585,9a07029a6294dcf984fba483879732a7b9cc864ef7cd70003c0f7befb8a1252d,04/08/2019 07:39,23.56749,37.96012,,0,0
9265586,ea73c8c2326400a107364cacb33e2984e289b2be6f396fb918e368e31a0e7d52,04/08/2019 07:39,23.59877,37.95136,,197.7,8.3
9265590,eb842e3e3445e9e3180422bd59df277c692cf43a789908fc11f92bd97918c33d,04/08/2019 07:39,23.64183,37.9445,,20.9,0
9265591,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:39,23.61966,37.91597,180,184,24.6
9265592,75998a2f7ce17a6e0c70d5c8b7ddb4c981942462a80d5ccafb5826329a50f39a,04/08/2019 07:39,23.61281,37.95828,266,273.6,0.2
9265593,09a5f8d46a5c205eda52ec3231f6be2033fa20050635b8720947fd2818d7c21e,04/08/2019 07:39,23.55234,37.95294,272,262.1,0
9265594,65524e5746173a6a113466d14566ef5ff98d7a39b1d5acdc2578485cffaabd59,04/08/2019 07:39,23.68387,37.92861,22,215.2,0
9265595,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:39,23.61573,37.91126,183,184.9,23.9
9265596,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:39,23.61728,37.9371,,72.5,31.9
9265598,233e40fcef6e1d9247de2366e84ea2485434313798db9a64fd56aa77a8958365,04/08/2019 07:39,23.60398,37.9171,23,27,3.8
9265599,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:39,23.64121,37.94478,,,0
9265600,26199b57ef2b787a02bf09d81b98aa7ca1a984091c6a2b6d00ee43237a2535b0,04/08/2019 07:39,23.61284,37.94556,352,174.6,0
9265601,baf28036cf604ca60971481a836408196e1abf077c7b9dc04d0221cdcb41369e,04/08/2019 07:39,23.54494,37.95965,,77.3,8
9265602,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:39,23.61964,37.91574,180,184,24.7
9265604,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:39,23.62368,37.82671,170,172.6,31.1
9265606,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:39,23.61571,37.91104,183,184.1,24
9265607,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:39,23.61763,37.9372,,71,31.9
9265608,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:39,23.6157,37.91093,183,183.9,24
9265610,f14b2881f278eb54fc1ffdfce14734d4905faad2090fa8169d9fe49f651b527c,04/08/2019 07:39,23.5301,37.96545,,0,0
9265611,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:39,23.61957,37.93672,233,239,15.9
9265613,490201f75b5ddc3766b08b79c84ff3ff6f3737c31a890615ec8b11ed750b7b79,04/08/2019 07:39,23.64141,37.94448,,,0
9265615,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:39,23.62897,37.82527,178,175.8,17.1
9265616,f4338c3a901352bab6897ca05bd205d54e7a5c37e27eee46b600627ad1302eff,04/08/2019 07:39,23.54376,37.88723,323,315.4,3
9265617,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:39,23.61962,37.91562,180,184,24.7
9265618,af8ab01cfe8ab02333ec5f7689f6711501246324b7d5d7fcf4e0391192860e2b,04/08/2019 07:39,23.64878,37.93326,137,,0
9265619,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:39,23.61569,37.91082,183,184.1,23.9
9265620,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:39,23.62373,37.82643,170,172.3,31
9265621,1f0913ceba97d43fa952ae47d601e446c39f0a47352e4db8bc7732466e0a49fb,04/08/2019 07:39,23.61022,37.95748,,0,0
9265622,0caad7fdcee927f8794a0619eb7c52f7b47755c424d1a8abbf9537e22d35af19,04/08/2019 07:39,23.56795,37.91078,,191.4,9.6
9265623,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:39,23.618,37.93728,,70.9,31.9
9265624,bac263db165c5cef0003ad51e8d9161990f7c2e9f9fab89feb46289f58a35b0d,04/08/2019 07:39,23.6036,37.92942,348,348.3,6
9265626,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:40,23.6412,37.94477,215,,0
9265628,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:40,23.60308,37.8345,182,181,13.9
9265629,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:40,23.61958,37.91528,180,184,24.7
9265630,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:40,23.61835,37.93738,,71.5,31.8
9265632,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:40,23.62378,37.82614,169,172,31
9265633,f6bc7f1c524e9ddb5ebee6ea1012f54502556638891b604dcd17ee19cf4e2b4f,04/08/2019 07:40,23.62693,37.84897,175,173,16.4
9265635,d9a6214a809d5ff6b05f6036903d82357a355f8e6f3ccefdec97648e72238f86,04/08/2019 07:40,23.68475,37.93705,,,0
9265637,4babbcb0d3d48cf988de1a317acb5a62ce72bf0a17e5510fa3d4ebdc9ff6fb7b,04/08/2019 07:40,23.599,37.94913,,0,0
9265638,3445b031e5caed8a7082aa0ac1247e05ac6c4144478b6056044312345d9cf115,04/08/2019 07:40,23.551,37.95461,278,0,0
9265639,13e66ee58266f34edc46e2b48f502111760d4ee2a59788742aff6cfbcea64e84,04/08/2019 07:40,23.5308,37.96609,,40.4,0
9265640,9ea327071a3ab8fb39601c3c7ff79397fc7de77f7fb2aa8d25daa2631400b133,04/08/2019 07:40,23.6824,37.93191,,0,0
9265641,3153ae7391c9841540b3672e610e747942a8d0d30b787572b653f2148577f6be,04/08/2019 07:40,23.5437,37.95037,,,0
9265642,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:40,23.61956,37.91505,180,185,24.7
9265644,da8ce411f6eb032f235332e1ece0dc61e8022bf8e18cebc06de9879e97f1f8c2,04/08/2019 07:40,23.55196,38.03587,,70.5,0
9265645,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:40,23.61912,37.93642,228,237,15.9
9265646,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:40,23.6187,37.93747,,71.7,31.6
9265647,5147e5cdc9778089d8434f0a53cfb973413645f4ce59a6f4bd95decd646fa61e,04/08/2019 07:40,23.5728,37.96028,181,313.8,0
9265648,29b2c240d3ee158281fb4ad556939ee938d08685bd796a6877cbecd49a5655c4,04/08/2019 07:40,23.61495,37.94489,,45.3,0
9265649,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:40,23.68046,37.9312,65,158.2,0
9265650,b3c03e9337c764e52bf4e92f9115083ab7aa377d20aaa019984adf8ffcdd7a1c,04/08/2019 07:40,23.57329,37.95977,,191.2,0.1
9265651,1841939d3a9fa48ffc57e7c0ed2071d07cd51fe96e08dec2c306a2ac5a86a2c4,04/08/2019 07:40,23.52958,37.96513,,0,0
9265652,09a5f8d46a5c205eda52ec3231f6be2033fa20050635b8720947fd2818d7c21e,04/08/2019 07:40,23.55234,37.95294,272,271,0
9265653,75998a2f7ce17a6e0c70d5c8b7ddb4c981942462a80d5ccafb5826329a50f39a,04/08/2019 07:40,23.61282,37.95829,268,295.3,0.2
9265654,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:40,23.6275,37.89633,338,335,19.2
9265655,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:40,23.61885,37.9362,225,236,15.9
9265657,f14b2881f278eb54fc1ffdfce14734d4905faad2090fa8169d9fe49f651b527c,04/08/2019 07:40,23.5301,37.96544,,0,0
9265658,233e40fcef6e1d9247de2366e84ea2485434313798db9a64fd56aa77a8958365,04/08/2019 07:40,23.60408,37.91727,22,26,3.8
9265661,b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,04/08/2019 07:40,23.57016,37.92946,,214,7.3
9265662,f6bc7f1c524e9ddb5ebee6ea1012f54502556638891b604dcd17ee19cf4e2b4f,04/08/2019 07:40,23.62698,37.84853,175,173,16.3
9265663,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:40,23.62395,37.8253,167,171.2,30.8
9265665,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:40,23.61502,37.93488,53,54,7
9265669,0caad7fdcee927f8794a0619eb7c52f7b47755c424d1a8abbf9537e22d35af19,04/08/2019 07:40,23.56784,37.9104,,192.1,9.6
9265671,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:40,23.6412,37.94477,213,232.6,0
9265672,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:40,23.61977,37.93768,,75.3,31.5
9265673,5b53cea1893df61389767637884d1188ca8a9da7ebce5b70254cf8e8fa1f7bdc,04/08/2019 07:40,23.59683,37.94835,3,353.6,4.1
9265674,bac263db165c5cef0003ad51e8d9161990f7c2e9f9fab89feb46289f58a35b0d,04/08/2019 07:40,23.60352,37.92973,348,347.7,6.2
9265675,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:40,23.62401,37.82502,167,170.7,30.7
9265677,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:40,23.61872,37.9361,221,233,16
9265678,dc8bbc80288c795e58f333f26e71cef4bfcacf14a9b1acdf023ef96c1c1dfbef,04/08/2019 07:40,23.60647,37.95788,,84,4.4
9265682,2c9d1c660fa17f69e407f72debbb57f21457b0023d188db86b234b402b817f66,04/08/2019 07:40,23.59807,37.94914,,,0
9265683,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:50,23.64317,37.94358,,,0
9265684,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:40,23.62733,37.89667,337,335,19.1
9265686,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:40,23.60307,37.83373,183,181,13.9
9265687,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:40,23.61998,37.93773,,76.3,31.6
9265688,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:40,23.61945,37.91413,180,185,24.8
9265689,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:40,23.6156,37.90948,182,182.4,24.2
9265690,8406aa01dbd09a832e2a9825f28f900e03c718f86c16650ef69afec1d795cdca,04/08/2019 07:40,23.59695,37.94815,,353.4,4.1
9265693,3042352ae7ede1074c7c930979948a536bb7179fd00c2c4f9b2246f6e223dade,04/08/2019 07:40,23.53059,37.96574,,208.7,0
9265695,3445b031e5caed8a7082aa0ac1247e05ac6c4144478b6056044312345d9cf115,04/08/2019 07:40,23.551,37.95461,278,0,0
9265697,4babbcb0d3d48cf988de1a317acb5a62ce72bf0a17e5510fa3d4ebdc9ff6fb7b,04/08/2019 07:40,23.599,37.94913,,0,0
9265698,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:40,23.6412,37.94477,213,,0
9265699,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:40,23.68046,37.93119,65,158.2,0
9265700,f6bc7f1c524e9ddb5ebee6ea1012f54502556638891b604dcd17ee19cf4e2b4f,04/08/2019 07:40,23.62705,37.84807,175,173,16.3
9265701,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:40,23.61943,37.91401,180,185,24.8
9265702,4008373ec23cf3e89faa9534e929a2c52170d0c7b8e19e3fe8ae447537ee5287,04/08/2019 07:40,23.60677,37.94926,,224.4,0.1
9265703,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:40,23.62414,37.82446,165,169.3,30.5
9265704,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:40,23.62048,37.93783,,76,31.2
9265705,3153ae7391c9841540b3672e610e747942a8d0d30b787572b653f2148577f6be,04/08/2019 07:40,23.5437,37.95037,,,0
9265706,eb842e3e3445e9e3180422bd59df277c692cf43a789908fc11f92bd97918c33d,04/08/2019 07:40,23.64183,37.9445,,73,0
9265707,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:40,23.61842,37.93578,217,230,16
9265708,da8ce411f6eb032f235332e1ece0dc61e8022bf8e18cebc06de9879e97f1f8c2,04/08/2019 07:40,23.55196,38.03587,,49.7,0
9265709,9ea327071a3ab8fb39601c3c7ff79397fc7de77f7fb2aa8d25daa2631400b133,04/08/2019 07:40,23.6824,37.93191,,0,0
9265711,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:40,23.61528,37.93503,55,55,7.2
9265712,65524e5746173a6a113466d14566ef5ff98d7a39b1d5acdc2578485cffaabd59,04/08/2019 07:40,23.68387,37.92861,23,215.2,0.1
9265713,9a07029a6294dcf984fba483879732a7b9cc864ef7cd70003c0f7befb8a1252d,04/08/2019 07:40,23.5675,37.96012,,0,0
9265714,09a5f8d46a5c205eda52ec3231f6be2033fa20050635b8720947fd2818d7c21e,04/08/2019 07:40,23.55235,37.95294,272,293.1,0
9265716,c2fdc46613a781f229895e2a8591fba33194aede439531587506fcb2052f9d25,04/08/2019 07:40,23.52586,37.96292,,199,0
9265717,1841939d3a9fa48ffc57e7c0ed2071d07cd51fe96e08dec2c306a2ac5a86a2c4,04/08/2019 07:40,23.52958,37.96513,,0,0
9265718,ea73c8c2326400a107364cacb33e2984e289b2be6f396fb918e368e31a0e7d52,04/08/2019 07:40,23.59848,37.95075,,202.2,6.1
9265719,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:40,23.62068,37.93787,,76.3,30.5
9265720,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:40,23.62421,37.82419,164,168.4,30.4
9265721,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:40,23.61528,37.93503,55,55,7.2
9265722,26199b57ef2b787a02bf09d81b98aa7ca1a984091c6a2b6d00ee43237a2535b0,04/08/2019 07:40,23.61283,37.94556,352,174.6,0
9265724,f14b2881f278eb54fc1ffdfce14734d4905faad2090fa8169d9fe49f651b527c,04/08/2019 07:40,23.53009,37.96544,,0,0
9265726,b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,04/08/2019 07:40,23.56992,37.92918,,214,7.3
9265727,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:40,23.62429,37.82391,163,167.4,30.3
9265728,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:40,23.62115,37.93795,,76.3,29.4
9265729,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:40,23.627,37.89733,337,335,19.3
9265730,baf28036cf604ca60971481a836408196e1abf077c7b9dc04d0221cdcb41369e,04/08/2019 07:40,23.54591,37.95984,,75.6,8.1
9265731,0caad7fdcee927f8794a0619eb7c52f7b47755c424d1a8abbf9537e22d35af19,04/08/2019 07:40,23.56771,37.90991,,192.4,9.6
9265733,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:40,23.62438,37.82364,163,166.4,30.3
9265734,a36bd40277c27438221c6a034cc989ff2b179b41c126f0c555e466e1d96dda71,04/08/2019 07:40,23.55695,37.91315,,337.6,0.1
9265735,af8ab01cfe8ab02333ec5f7689f6711501246324b7d5d7fcf4e0391192860e2b,04/08/2019 07:40,23.64877,37.93326,138,,0
9265736,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:40,23.62147,37.93802,,76.6,27.7
9265737,f6bc7f1c524e9ddb5ebee6ea1012f54502556638891b604dcd17ee19cf4e2b4f,04/08/2019 07:40,23.62712,37.84762,174,173,16.4
9265738,dc8bbc80288c795e58f333f26e71cef4bfcacf14a9b1acdf023ef96c1c1dfbef,04/08/2019 07:40,23.60673,37.9579,,84,4.4
